latitude,longitude,name
43.26956212551608,-2.941753396222842,pointtocurve_240117
43.26956216419825,-2.9417532583391712,pointtocurve_240117
43.26956218147081,-2.9417531967706907,pointtocurve_240117
43.26956215799265,-2.941753280459241,pointtocurve_240117
43.26956219667481,-2.9417531425755583,pointtocurve_240117
43.269562216015906,-2.941753073633719,pointtocurve_240117
43.269562194606294,-2.941753149948907,pointtocurve_240117
43.26956217319666,-2.941753226264103,pointtocurve_240117
43.26956217319666,-2.941753226264103,pointtocurve_240117
43.26956217319666,-2.941753226264103,pointtocurve_240117
43.26956221394738,-2.9417530810070653,pointtocurve_240117
43.26956217319666,-2.941753226264103,pointtocurve_240117
43.26956213244596,-2.941753371521136,pointtocurve_240117
43.26956202953491,-2.941753738350395,pointtocurve_240117
43.26956205094453,-2.941753662035202,pointtocurve_240117
43.26956196944311,-2.941753952549262,pointtocurve_240117
43.2695619093513,-2.9417541667481326,pointtocurve_240117
43.26956184925948,-2.941754380947004,pointtocurve_240117
43.26956176775806,-2.941754671461066,pointtocurve_240117
43.26956172700736,-2.9417548167180914,pointtocurve_240117
43.269561624096305,-2.94175518354734,pointtocurve_240117
43.26956158334559,-2.94175532880437,pointtocurve_240117
43.26956150184417,-2.9417556193184247,pointtocurve_240117
43.26956143968383,-2.9417558408906532,pointtocurve_240117
43.26956135611386,-2.9417561387780693,pointtocurve_240117
43.269561293953515,-2.9417563603502934,pointtocurve_240117
43.26956121038354,-2.9417566582377153,pointtocurve_240117
43.26956104531214,-2.9417572466391992,pointtocurve_240117
43.269560820148925,-2.941758049239531,pointtocurve_240117
43.26956053282535,-2.941759073412083,pointtocurve_240117
43.269560329071744,-2.9417597996972082,pointtocurve_240117
43.269559958178164,-2.941761121757191,pointtocurve_240117
43.26955899743334,-2.9417645463572475,pointtocurve_240117
43.26955772588652,-2.9417690788183486,pointtocurve_240117
43.26955530711308,-2.941777700595792,pointtocurve_240117
43.269552107868826,-2.941789104376105,pointtocurve_240117
43.26954806392367,-2.9418035191047194,pointtocurve_240117
43.269543243642616,-2.9418207010882464,pointtocurve_240117
43.26953752477187,-2.9418410860964057,pointtocurve_240117
43.26953112833628,-2.9418638862756104,pointtocurve_240117
43.26952351387877,-2.9418892304496653,pointtocurve_240117
43.26951495086086,-2.9419170934612118,pointtocurve_240117
43.26950563197869,-2.9419474159284333,pointtocurve_240117
43.26949578298689,-2.9419794632669842,pointtocurve_240117
43.26948548967656,-2.942012956317913,pointtocurve_240117
43.269474865393036,-2.9420475262658177,pointtocurve_240117
43.26946373072032,-2.942083756900055,pointtocurve_240117
43.26945208033414,-2.942121665538029,pointtocurve_240117
43.26945966479017,-2.942167952211257,pointtocurve_240117
43.269439074710114,-2.9422158108397176,pointtocurve_240117
43.269439404722455,-2.9422605013159973,pointtocurve_240117
43.26943975066302,-2.942307351340315,pointtocurve_240117
43.2694401077095,-2.9423557081418044,pointtocurve_240117
43.26938913180504,-2.9424018425332705,pointtocurve_240117
43.2693825824614,-2.9424539485941996,pointtocurve_240117
43.269375731490335,-2.942508454164923,pointtocurve_240117
43.269369254714825,-2.9425651984680274,pointtocurve_240117
43.269363241273545,-2.9426204270870966,pointtocurve_240117
43.269357171619745,-2.942676171713606,pointtocurve_240117
43.269351169331166,-2.9427312973911985,pointtocurve_240117
43.26934535144116,-2.942784729288728,pointtocurve_240117
43.26933976104593,-2.9428360716332285,pointtocurve_240117
43.26933407824042,-2.9428882624496997,pointtocurve_240117
43.269328537091134,-2.942939152077032,pointtocurve_240117
43.26932306003994,-2.9429894528174594,pointtocurve_240117
43.26931762898666,-2.943039330907594,pointtocurve_240117
43.26931219136586,-2.9430892691038975,pointtocurve_240117
43.26930674694604,-2.943138294562382,pointtocurve_240117
43.26929934941129,-2.9431903459169484,pointtocurve_240117
43.269292000625086,-2.9432420540840365,pointtocurve_240117
43.26928471881109,-2.9432932908408036,pointtocurve_240117
43.269277441573536,-2.943344495223059,pointtocurve_240117
43.26926998319795,-2.9433969739554655,pointtocurve_240117
43.26926246700109,-2.943449859346516,pointtocurve_240117
43.26925485340931,-2.943503429837864,pointtocurve_240117
43.26924736606084,-2.9435561118752496,pointtocurve_240117
43.26923975455085,-2.943609609740983,pointtocurve_240117
43.26923245548348,-2.9436682586950997,pointtocurve_240117
43.26922733543774,-2.943723680207205,pointtocurve_240117
43.26922234504888,-2.943777697970369,pointtocurve_240117
43.269217170463996,-2.943833709236527,pointtocurve_240117
43.26921202353951,-2.9438894207940747,pointtocurve_240117
43.269206704633476,-2.943946993603252,pointtocurve_240117
43.269201376677046,-2.944004664051111,pointtocurve_240117
43.269234558638416,-2.9441045564552417,pointtocurve_240117
43.26922269868291,-2.9441040915538306,pointtocurve_240117
43.269211416041884,-2.9441738732342184,pointtocurve_240117
43.26922266597479,-2.9442156437096134,pointtocurve_240117
43.26914809279477,-2.9442633787849974,pointtocurve_240117
43.26913265477802,-2.9443195518872343,pointtocurve_240117
43.26911877960337,-2.944374031896643,pointtocurve_240117
43.26910504123629,-2.9444279746146775,pointtocurve_240117
43.269091276063946,-2.9444820224570396,pointtocurve_240117
43.269077550458164,-2.944535914820242,pointtocurve_240117
43.269063698455916,-2.9445903033419984,pointtocurve_240117
43.26905005198283,-2.944643884750218,pointtocurve_240117
43.2690368148544,-2.9446958587935317,pointtocurve_240117
43.269023579444436,-2.944747825974095,pointtocurve_240117
43.2690101565016,-2.9448005293611286,pointtocurve_240117
43.26899675158478,-2.94485316185317,pointtocurve_240117
43.26898327442903,-2.944906077861661,pointtocurve_240117
43.26896958296354,-2.9449598352023663,pointtocurve_240117
43.26895616165654,-2.9450125316893287,pointtocurve_240117
43.26894243402953,-2.945066430767138,pointtocurve_240117
43.268928879318615,-2.9451196507990787,pointtocurve_240117
43.268915142302696,-2.9451735864940085,pointtocurve_240117
43.26893647144309,-2.9452528462014755,pointtocurve_240117
43.26892948784806,-2.9452549971355286,pointtocurve_240117
43.26887278035393,-2.945329136773625,pointtocurve_240117
43.26885758217662,-2.9453819915407196,pointtocurve_240117
43.26884238716634,-2.945434835182351,pointtocurve_240117
43.268827045285875,-2.9454881894811025,pointtocurve_240117
43.26881179276449,-2.945541232904091,pointtocurve_240117
43.26879629759638,-2.94559512006043,pointtocurve_240117
43.2687807257909,-2.9456492736199973,pointtocurve_240117
43.26876497518183,-2.9457040488800046,pointtocurve_240117
43.26874918623871,-2.945758957332671,pointtocurve_240117
43.26873342600274,-2.9458137658319794,pointtocurve_240117
43.26871741354682,-2.9458694513400188,pointtocurve_240117
43.268701247825376,-2.9459256697243603,pointtocurve_240117
43.26868488642061,-2.945982653374163,pointtocurve_240117
43.26866851751489,-2.9460398130102248,pointtocurve_240117
43.26865222832325,-2.946096694157934,pointtocurve_240117
43.26863583115873,-2.946153952211677,pointtocurve_240117
43.26861928764837,-2.9462117211648167,pointtocurve_240117
43.268602610971776,-2.9462699549914553,pointtocurve_240117
43.26858595644946,-2.946328111321622,pointtocurve_240117
43.2685694673925,-2.9463856897261897,pointtocurve_240117
43.268552774429644,-2.9464439800180746,pointtocurve_240117
43.268535871553894,-2.946503003168151,pointtocurve_240117
43.268518980655436,-2.946561984355676,pointtocurve_240117
43.268502414717744,-2.9466198306802918,pointtocurve_240117
43.26848632189458,-2.9466760248161057,pointtocurve_240117
43.26847027642238,-2.9467320534826063,pointtocurve_240117
43.26845430950175,-2.946787807732862,pointtocurve_240117
43.268438199238986,-2.94684406238789,pointtocurve_240117
43.268421849703664,-2.9469011524180053,pointtocurve_240117
43.268405488043086,-2.9469582892238426,pointtocurve_240117
43.268428957118765,-2.947116605838582,pointtocurve_240117
43.26842542159547,-2.947115329781235,pointtocurve_240117
43.268405483062374,-2.9471774650135907,pointtocurve_240117
43.268423200530144,-2.9472154521602523,pointtocurve_240117
43.26833549898498,-2.9472942052033404,pointtocurve_240117
43.26832458386019,-2.947364531980578,pointtocurve_240117
43.268313739773376,-2.9474344007550655,pointtocurve_240117
43.268303052198235,-2.9475032608266374,pointtocurve_240117
43.2682924117682,-2.947571816852847,pointtocurve_240117
43.268282184021494,-2.94763771369853,pointtocurve_240117
43.268271929169515,-2.947703784914072,pointtocurve_240117
43.26826181961878,-2.9477689197025017,pointtocurve_240117
43.26825165650055,-2.947834399357946,pointtocurve_240117
43.268241528502045,-2.9479004220074265,pointtocurve_240117
43.26823181997889,-2.947966577134733,pointtocurve_240117
43.26822204734455,-2.9480331688391894,pointtocurve_240117
43.268212475680656,-2.948098390834266,pointtocurve_240117
43.26820299802257,-2.9481629719971236,pointtocurve_240117
43.26819359732164,-2.9482270285053076,pointtocurve_240117
43.26818431001304,-2.9482903120970163,pointtocurve_240117
43.268175166071174,-2.9483526185379403,pointtocurve_240117
43.268166101425145,-2.9484143844133484,pointtocurve_240117
43.268157237760455,-2.9484747805781133,pointtocurve_240117
43.26814863915256,-2.9485333704468877,pointtocurve_240117
43.26814099344409,-2.9485928210410166,pointtocurve_240117
43.26813564478181,-2.948644350419389,pointtocurve_240117
43.268130929645594,-2.9486897761713173,pointtocurve_240117
43.268126661984525,-2.948730890779424,pointtocurve_240117
43.26812284509957,-2.9487676624889816,pointtocurve_240117
43.26811951950321,-2.948799701048252,pointtocurve_240117
43.26811660747922,-2.9488277552068753,pointtocurve_240117
43.26811419711634,-2.9488509763583286,pointtocurve_240117
43.26811219422138,-2.948870249579597,pointtocurve_240117
43.268110609871286,-2.9488854689855084,pointtocurve_240117
43.26810941994986,-2.948896899461678,pointtocurve_240117
43.26810859001829,-2.948904871841004,pointtocurve_240117
43.26810811013223,-2.9489094816567984,pointtocurve_240117
43.26810775965632,-2.94891284834931,pointtocurve_240117
43.26810756222578,-2.9489147448783286,pointtocurve_240117
43.268107456450565,-2.9489157609610017,pointtocurve_240117
43.26810740169051,-2.9489162869891907,pointtocurve_240117
43.26810740832059,-2.948916223300312,pointtocurve_240117
43.26810753355617,-2.948915020280358,pointtocurve_240117
43.26810759120139,-2.948914466537045,pointtocurve_240117
43.26810767248173,-2.948913685753387,pointtocurve_240117
43.268107716436944,-2.948913263517131,pointtocurve_240117
43.26810775376207,-2.948912904969741,pointtocurve_240117
43.2681077910872,-2.9489125464223545,pointtocurve_240117
43.26810785536248,-2.9489119289902006,pointtocurve_240117
43.268107936642814,-2.948911148206584,pointtocurve_240117
43.26810799760306,-2.9489105626188774,pointtocurve_240117
43.26810802123816,-2.9489103355785495,pointtocurve_240117
43.26810802123816,-2.9489103355785495,pointtocurve_240117
43.26810807556833,-2.9489098136797,pointtocurve_240117
43.26810811620849,-2.9489094232879047,pointtocurve_240117
43.26810815684864,-2.948909032896113,pointtocurve_240117
43.26810817716871,-2.948908837700216,pointtocurve_240117
43.26810820080382,-2.9489086106598985,pointtocurve_240117
43.2681082211239,-2.9489084154640035,pointtocurve_240117
43.26810825844902,-2.9489080569166415,pointtocurve_240117
43.26810825844902,-2.9489080569166415,pointtocurve_240117
43.26810824144397,-2.9489082202681147,pointtocurve_240117
43.26810825844902,-2.9489080569166415,pointtocurve_240117
43.268108278769084,-2.948907861720747,pointtocurve_240117
43.268108278769084,-2.948907861720747,pointtocurve_240117
43.26810827545405,-2.9489078935651714,pointtocurve_240117
43.26810827545405,-2.9489078935651714,pointtocurve_240117
43.26810827545405,-2.9489078935651714,pointtocurve_240117
43.268108255133974,-2.9489080887610593,pointtocurve_240117
43.268108251818944,-2.9489081206054824,pointtocurve_240117
43.26810823149887,-2.948908315801378,pointtocurve_240117
43.2681082111788,-2.948908510997269,pointtocurve_240117
43.268108197488786,-2.948908642504323,pointtocurve_240117
43.26810820080382,-2.9489086106598985,pointtocurve_240117
43.26810816679375,-2.948908937362843,pointtocurve_240117
43.26810813278365,-2.9489092640657857,pointtocurve_240117
43.26810809214351,-2.9489096544575784,pointtocurve_240117
43.268108054818384,-2.948910013004948,pointtocurve_240117
43.26810803781334,-2.9489101763564203,pointtocurve_240117
43.2681080208083,-2.94891033970789,pointtocurve_240117
43.268107915463005,-2.9489113516611436,pointtocurve_240117
43.26810756210191,-2.948914746068302,pointtocurve_240117
43.26810703494525,-2.948919809963817,pointtocurve_240117
43.268106113786665,-2.9489286586581662,pointtocurve_240117
43.26810488942107,-2.9489404199630327,pointtocurve_240117
43.268103349017245,-2.9489552171267417,pointtocurve_240117
43.26810151895806,-2.9489735914490223,pointtocurve_240117
43.268099546014014,-2.948993534688548,pointtocurve_240117
43.268097300814176,-2.9490162299446667,pointtocurve_240117
43.268094821126105,-2.9490412954342173,pointtocurve_240117
43.26809211894639,-2.949068609875575,pointtocurve_240117
43.26808915410195,-2.949098536087924,pointtocurve_240117
43.268140236370556,-2.9492148703297394,pointtocurve_240117
43.26813724163378,-2.9492144833047758,pointtocurve_240117
43.26813438371105,-2.949214113961019,pointtocurve_240117
43.26813221710534,-2.949214133917353,pointtocurve_240117
43.26808415935182,-2.949284123535782,pointtocurve_240117
43.268082968141044,-2.9493256880894108,pointtocurve_240117
43.26808250446428,-2.9493706563246715,pointtocurve_240117
43.268082373820384,-2.949414188353306,pointtocurve_240117
43.26808224614464,-2.9494567260281066,pointtocurve_240117
