latitude,longitude,name
43.2621468333,-2.9465775,prueba_080217
43.2621101667,-2.94659283333,prueba_080217
43.2620733333,-2.94660966667,prueba_080217
43.2620363333,-2.9466265,prueba_080217
43.261999,-2.9466435,prueba_080217
43.2619618333,-2.94666133333,prueba_080217
43.2619278333,-2.946677,prueba_080217
43.261902,-2.94668916667,prueba_080217
43.2618816667,-2.94669983333,prueba_080217
43.2618646667,-2.94670883333,prueba_080217
43.2618476667,-2.94671683333,prueba_080217
43.2618283333,-2.946726,prueba_080217
43.2618066667,-2.94673516667,prueba_080217
43.2617833333,-2.94674466667,prueba_080217
43.2617593333,-2.94675466667,prueba_080217
43.2617368333,-2.94676583333,prueba_080217
43.2617173333,-2.94677566667,prueba_080217
43.2617005,-2.9467825,prueba_080217
43.2616846667,-2.94679016667,prueba_080217
43.2616706667,-2.946797,prueba_080217
43.2616581667,-2.94680333333,prueba_080217
43.2616458333,-2.94680783333,prueba_080217
43.2616366667,-2.94681083333,prueba_080217
43.2616305,-2.94681383333,prueba_080217
43.2616288333,-2.94681566667,prueba_080217
43.2616293333,-2.946816,prueba_080217
43.2616305,-2.94681733333,prueba_080217
43.2616316667,-2.94681783333,prueba_080217
43.2616328333,-2.946819,prueba_080217
43.261634,-2.94682033333,prueba_080217
43.2616348333,-2.94682133333,prueba_080217
43.2616365,-2.94682283333,prueba_080217
43.2616378333,-2.9468235,prueba_080217
43.2616388333,-2.9468245,prueba_080217
43.2616398333,-2.9468265,prueba_080217
43.2616401667,-2.946828,prueba_080217
43.261641,-2.94682983333,prueba_080217
43.2616413333,-2.94683116667,prueba_080217
43.2616416667,-2.94683333333,prueba_080217
43.2616416667,-2.94683483333,prueba_080217
43.2616411667,-2.94683683333,prueba_080217
43.261641,-2.946839,prueba_080217
43.2616406667,-2.94684116667,prueba_080217
43.26164,-2.94684266667,prueba_080217
43.2616395,-2.94684516667,prueba_080217
43.2616388333,-2.946847,prueba_080217
43.261638,-2.94685016667,prueba_080217
43.2616378333,-2.9468525,prueba_080217
43.2616378333,-2.94685433333,prueba_080217
43.2616378333,-2.94685583333,prueba_080217
43.261638,-2.94685716667,prueba_080217
43.2616378333,-2.9468585,prueba_080217
43.2616378333,-2.94686066667,prueba_080217
43.2616378333,-2.9468625,prueba_080217
43.2616376667,-2.9468635,prueba_080217
43.261637,-2.94686333333,prueba_080217
43.261637,-2.94686516667,prueba_080217
43.261635,-2.94686483333,prueba_080217
43.2616333333,-2.946865,prueba_080217
43.2616325,-2.946866,prueba_080217
43.2616311667,-2.946865,prueba_080217
43.2616306667,-2.94686516667,prueba_080217
43.2616301667,-2.9468645,prueba_080217
43.2616301667,-2.94686466667,prueba_080217
43.26163,-2.946864,prueba_080217
43.26163,-2.94686316667,prueba_080217
43.26163,-2.9468635,prueba_080217
43.2616296667,-2.94686316667,prueba_080217
43.2616295,-2.94686333333,prueba_080217
43.2616286667,-2.94686283333,prueba_080217
43.2616245,-2.94686466667,prueba_080217
43.261617,-2.94686466667,prueba_080217
43.2616071667,-2.94686516667,prueba_080217
43.2615958333,-2.9468655,prueba_080217
43.2615853333,-2.94686766667,prueba_080217
43.2615746667,-2.94687066667,prueba_080217
43.2615641667,-2.94687266667,prueba_080217
43.2615555,-2.946875,prueba_080217
43.2615513333,-2.946877,prueba_080217
43.2615521667,-2.9468775,prueba_080217
43.2615498333,-2.94687916667,prueba_080217
43.2615418333,-2.94688183333,prueba_080217
43.261528,-2.94688716667,prueba_080217
43.2615073333,-2.9468955,prueba_080217
43.26148,-2.94690466667,prueba_080217
43.2614478333,-2.94691733333,prueba_080217
43.261415,-2.94692866667,prueba_080217
43.261386,-2.94693983333,prueba_080217
43.2613618333,-2.94695033333,prueba_080217
43.2613415,-2.9469605,prueba_080217
43.2613265,-2.94696816667,prueba_080217
43.2613196667,-2.94697083333,prueba_080217
43.2613186667,-2.94697183333,prueba_080217
