latitude,longitude,name
42.9377425,-3.57540033333,prueba_100217
42.9377425,-3.57540016667,prueba_100217
42.9377423333,-3.5754,prueba_100217
42.9377421667,-3.57539966667,prueba_100217
42.937742,-3.57539933333,prueba_100217
42.9377415,-3.57539966667,prueba_100217
42.9377413333,-3.57539966667,prueba_100217
42.9377413333,-3.57539983333,prueba_100217
42.9377406667,-3.5754005,prueba_100217
42.9377403333,-3.575401,prueba_100217
42.93774,-3.57540133333,prueba_100217
42.9377395,-3.57540216667,prueba_100217
42.9377393333,-3.57540266667,prueba_100217
42.9377391667,-3.57540316667,prueba_100217
42.937739,-3.57540366667,prueba_100217
42.9377385,-3.57540416667,prueba_100217
42.9377385,-3.575404,prueba_100217
42.9377383333,-3.575404,prueba_100217
42.9377373333,-3.57540283333,prueba_100217
42.9377335,-3.5753995,prueba_100217
42.9377256667,-3.57539383333,prueba_100217
42.9377135,-3.5753845,prueba_100217
42.9376968333,-3.57537166667,prueba_100217
42.9376768333,-3.57535216667,prueba_100217
42.9376543333,-3.57532433333,prueba_100217
42.937628,-3.57528916667,prueba_100217
42.9375995,-3.57524683333,prueba_100217
42.9375681667,-3.57519916667,prueba_100217
42.9375335,-3.57514683333,prueba_100217
42.937496,-3.57508983333,prueba_100217
42.9374543333,-3.57503016667,prueba_100217
42.9374106667,-3.57496533333,prueba_100217
42.937365,-3.57489666667,prueba_100217
42.937317,-3.5748305,prueba_100217
42.9372696667,-3.57476733333,prueba_100217
42.9372241667,-3.574706,prueba_100217
42.9371831667,-3.57464333333,prueba_100217
42.9371506667,-3.5745755,prueba_100217
42.9371333333,-3.57450233333,prueba_100217
42.9371405,-3.5744275,prueba_100217
42.9371705,-3.57435916667,prueba_100217
42.9372131667,-3.5742975,prueba_100217
42.9372613333,-3.574239,prueba_100217
42.9373086667,-3.57417666667,prueba_100217
42.9373551667,-3.57411733333,prueba_100217
42.9374001667,-3.57406016667,prueba_100217
42.9374476667,-3.57401183333,prueba_100217
42.9374926667,-3.57396516667,prueba_100217
42.9375215,-3.57390633333,prueba_100217
42.9375293333,-3.5738405,prueba_100217
42.9375166667,-3.57376866667,prueba_100217
42.9374993333,-3.57369433333,prueba_100217
42.9374813333,-3.57361266667,prueba_100217
42.9374603333,-3.5735285,prueba_100217
42.9374393333,-3.5734365,prueba_100217
42.9374208333,-3.573341,prueba_100217
42.9374021667,-3.57324883333,prueba_100217
42.9373816667,-3.573161,prueba_100217
42.9373618333,-3.57307533333,prueba_100217
42.9373418333,-3.57299316667,prueba_100217
42.9373201667,-3.57291566667,prueba_100217
42.937304,-3.57284,prueba_100217
42.9372901667,-3.57277516667,prueba_100217
42.9372826667,-3.57272966667,prueba_100217
42.9372728333,-3.57270833333,prueba_100217
42.937273,-3.57269666667,prueba_100217
42.9372701667,-3.57269166667,prueba_100217
42.937266,-3.57268916667,prueba_100217
42.9372633333,-3.57268933333,prueba_100217
42.9372613333,-3.5726905,prueba_100217
42.9372636667,-3.5726905,prueba_100217
42.9372651667,-3.5726905,prueba_100217
42.937266,-3.57269033333,prueba_100217
42.9372653333,-3.57268533333,prueba_100217
42.9372665,-3.57266966667,prueba_100217
42.9372753333,-3.57264533333,prueba_100217
42.9372985,-3.57261366667,prueba_100217
42.9373338333,-3.5725835,prueba_100217
42.9373806667,-3.57255583333,prueba_100217
42.937435,-3.572526,prueba_100217
42.937498,-3.57249683333,prueba_100217
42.9375621667,-3.57246683333,prueba_100217
42.9376241667,-3.5724395,prueba_100217
42.9376803333,-3.57241133333,prueba_100217
42.9377303333,-3.57237016667,prueba_100217
42.9377576667,-3.572304,prueba_100217
42.9377578333,-3.57222716667,prueba_100217
42.9377438333,-3.57214233333,prueba_100217
42.937727,-3.57205966667,prueba_100217
